image_file,main_category,sub_category
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8747_jpg.rf.b38701c4ddadf9118c52c2be6214c3f7.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8674_jpg.rf.b7269086a8f8cb46867f40b787858b8f.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9253_jpg.rf.b8eb23e38a48717217b85342bdb02149.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8750_jpg.rf.b85be1977b972c81ab24851345ab9d16.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8768_jpg.rf.b0dbac5752f13b0832a921d5a7889a3b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8937_jpg.rf.ba77db79533bf720bb2ddceaf8ac7772.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8936_jpg.rf.bb8412b77c0eede5984fbeb749b46e95.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\graffiti_highway_sign-thumb-640xauto-452185_jpg.rf.bc5d4b97ef895aa0d3dc83113bd33224.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8766_jpg.rf.be2228477d211d85366c275fe986f987.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8656_jpg.rf.bc29fbd44f797f3cbf17e833b54cece1.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8674_jpg.rf.bc6771e12618468b39b599f84a414336.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8923_jpg.rf.bc80a5820b9bcd4ca313c8c92c057fe7.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8989_jpg.rf.bd03d49938eea3bcbc3e229338a79062.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8806_jpg.rf.bce6af6da4668baf783a1e1b3230f16b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8716_jpg.rf.be622521cf841c688f57d2b85f9af4d1.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8948_jpg.rf.be4aa79a79ae90502d9c946919ade4e0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\image6-12-_jpeg_jpg.rf.be66cb7a63a8b99fd0f51e6d63e9a81a.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8740_jpg.rf.bf1fd47dec4a0fa8bb0c3c37f2552e57.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8841_jpg.rf.be79c79371f538beaf822a79a718432b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8971_jpg.rf.bfd6abc8356da05ac99b06083c8f0aaf.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8696_jpg.rf.bfdd792bfd53d3d4cbc58f0b5dfa100d.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8851_jpg.rf.bef29ec844e2cb1a22fe180b8057ad13.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8730_jpg.rf.bf88076983cc978d6dcee98e50a0fc02.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9002_jpg.rf.c075ab3f55e501ff58756470a6e032b0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1343_jpg.rf.bfa881d2316afdde50d980b57b39a4ef.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8776_jpg.rf.c02235626737fd233c6da17b4720c1af.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8921_jpg.rf.c0291c635a043df63fb81d128266aa92.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9046_jpg.rf.c050f55b7b75774a18374b6e5ee7cf8c.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\image5-14-_jpeg_jpg.rf.c0e494625520b486a3a1e82215638645.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8855_jpg.rf.c0f2dd6e6c7746c7bdfd8e140d045f46.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9028_jpg.rf.c141568eb6c528b6c3e3b9c112310613.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9031_jpg.rf.c1974f8ae6248781a974f3d4619de682.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1343_jpg.rf.c17b308faefde8a486647404cfc751d9.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8840_jpg.rf.c1bc6c4064b73ea0de1ca59392c9e5b2.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8829_jpg.rf.c1ac3fbf9d838ff7b51e462d16127aad.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8836_jpg.rf.c133e253a7150387dee2307a7bc950de.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8797_jpg.rf.c2708bdb7b67db12d8b4cd00298b3d3d.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8941_jpg.rf.c15b3a6ce9a60f0395300b867cdf6374.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8740_jpg.rf.c1de29f0ff730a0a36c901ca7d42a4a0.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8955_jpg.rf.c23cb60a6035f79b14c6bf9a54663e48.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9045_jpg.rf.c26e4169fc7ec411e6b5286bf340be67.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8715_jpg.rf.c30a2db35e610ba17a4ec29a2b043f81.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8901_jpg.rf.c2875fd200b3e7af296151a099fe4479.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8965_jpg.rf.c2c947893470dcc05e7669a63a63be32.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8996_jpg.rf.c3634e492d14516db7013d523f1a9119.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8994_jpg.rf.c3c8c865277c6e6a77df96bbe2340565.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8825_jpg.rf.c3f58f9ab7afcccf747d8e7a84232103.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8797_jpg.rf.c372388cd42a83adb2609ae5e6f26331.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8946_jpg.rf.c42168c7d4bc952cc759e841061b986c.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8113_jpg.rf.c333bf74c65dd0fadfacac91b78c1e97.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9016_jpg.rf.c526f13eb10d45dc47a1f5a930f85d0c.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8757_jpg.rf.c4067fbfde182612a8f2aa982b46dc99.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8848_jpg.rf.c4736c09dc84284f98bc62e945cb49de.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9039_jpg.rf.c5b6335e62109e688ac3add82241d033.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8760_jpg.rf.c5740efae1700cf932ba4a868c566084.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8942_jpg.rf.c5f1f9697384f25b24b43b1bc9fd2313.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1365_jpg.rf.c57f0692a92e63c6f24d4cc7df0e0c34.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9011_jpg.rf.c5b3fbf4d4086fa9e36d69cfca921dc2.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8730_jpg.rf.c7b74059881451ef7d854cf0c76c2c8f.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\detail-of-metal-industrial-of-door-with-graffiti-tags-and-signs-photoarkive-CY27K6_jpg.rf.c79fb83e5c1a04fa8b765df000fd45c1.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8823_jpg.rf.c5c3d1865ac89ddb0253a97d5f7946df.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9015_jpg.rf.c80269cda18ea463bdc9d604978af27f.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8756_jpg.rf.c79aef0bc897f6d5fcf3c6d2ff607235.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\5290151_050719-kgo-graffiti-covered-highway-sign-img_Image_00-00-17-022_jpg.rf.c8a0d792fe0d5498e6de38cb50159786.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8982_jpg.rf.c8b32a1ae35fe7b46a10b1b21dd31ca1.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8948_jpg.rf.c8e6f3502399fe156508e9030b13659a.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\Capture3_JPG_jpg.rf.c9ea7a0f1d3796c998b16b5d0357ffbc.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8853_jpg.rf.c9f497846049c3d0dde6fe024a67ec0c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8799_jpg.rf.ca0ccd69cc19b72f7e1d7ccae49c4646.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8954_jpg.rf.c62347f8bbb394b47f3f854e62c4edbf.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8987_jpg.rf.cadbe72126307a3419d2b783572608d1.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8832_jpg.rf.caaec789bf73b58e841f1310a4b730f1.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8986_jpg.rf.cb1025c73b3ad1e44fbbd82addf92683.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8977_jpg.rf.caf5a8bc0a8d93a2a16beb6047a8b7eb.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8824_jpg.rf.cc6a0cd92c7932c61812bf5a1ac00e6c.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9023_jpg.rf.cc7b1bdfbf372c1ab089f879e4fcc1d7.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9007_jpg.rf.ccbe20fe51c122a6861fc342d16e9e5c.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1361_jpg.rf.ccc38e469d8ce39de51f8df8b55f8d78.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9020_jpg.rf.ccb25d1adbe639b73c483c9a092ffd1e.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8952_jpg.rf.cd1cb773d74630d6ff22b81295094a7d.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8735_jpg.rf.ce90a6049ff3b8a4c50763ab6014c7f6.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8751_jpg.rf.cd9c320f9669e7d0153cab076653e8dc.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8934_jpg.rf.cf6443c4dd94657194754de4ff80e0c6.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8917_jpg.rf.cebcc82a5ab625e08e4f2c91fa43c90f.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8977_jpg.rf.ce9ea800327302bf7b7f42106dfe692e.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9028_jpg.rf.cfd6fcb2176160ef2822052168e5da6e.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9019_jpg.rf.d0f6520f7e9b341c6bb84b971eeae825.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_9024_jpg.rf.d0b9f9059f1aec32b061acdd4911221b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8717_jpg.rf.cf8a012c8e05f506f0c03966c7432a89.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8792_jpg.rf.d0db94ce8b44978ba9b9d339dbd3568b.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\1361_jpg.rf.d15ed251bb21cbcc5f4d6eae710a69ef.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8766_jpg.rf.d0b30c3a8bb176fdfcc5bcd21565bd77.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8710_jpg.rf.d1551404e4333ba2c553c25576ac91c2.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8855_jpg.rf.d22a57b925f6187d4810e078749f58c6.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8736_jpg.rf.cd1ae7c96935fba8d7facd26e92c7131.jpg,Public Cleanliness & Public Property Damage,Vandalism
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\DamagedSigns\train\IMG_8730_jpg.rf.d3ff713a1067f8c39e9d98089ea7d3b9.jpg,Road & Infrastructure Issues,Broken/Missing Road Signs
